longitude;latitude;ADG443_NN;CHL_OC4ME;KD490_M07;PAR;TSM_NN;aphy_443;bbp_443
8.6816140000;57.7047620000;0.13985;1.03693;0.10369;1477.16541;0.57211;0.04021;0.00247
8.6821310000;57.7073250000;0.09732;0.60190;0.07688;1503.93701;0.62189;0.02374;0.00231
8.6826480000;57.7098880000;0.13365;0.77583;0.08808;1483.85828;0.57211;0.03666;0.00261
8.6831660000;57.7124520000;0.13365;0.72155;0.08342;1510.62988;0.64839;0.03106;0.00284
8.6836820000;57.7150150000;0.15312;0.96439;0.09820;1503.93701;0.76614;0.03659;0.00272
8.6841990000;57.7175780000;0.13985;0.74820;0.08572;1490.55115;0.62189;Invalid pos.;Invalid pos.
8.6847160000;57.7201440000;0.12207;0.77583;0.08572;1483.85828;0.59648;0.03345;0.00252
8.6852320000;57.7227080000;0.13985;0.80447;0.08808;1490.55115;0.57211;0.03862;0.00271
8.6857480000;57.7252710000;0.12207;0.67108;0.08118;1477.16541;0.57211;0.02557;0.00219
8.6862640000;57.7278350000;0.13365;0.83418;0.09051;1503.93701;0.59648;0.03483;0.00252
8.6867800000;57.7303980000;0.14634;0.86498;0.09300;1497.24414;0.67601;0.04397;0.00266
8.6872960000;57.7329620000;0.13365;0.80447;0.09051;1497.24414;0.54873;Invalid pos.;Invalid pos.
8.6878120000;57.7355250000;0.12207;0.69586;0.08342;1503.93701;0.57211;0.03158;0.00215
8.6883290000;57.7380890000;0.11149;0.74820;0.08572;1497.24414;0.39302;Invalid pos.;Invalid pos.
8.6888450000;57.7406520000;0.14634;0.77583;0.08808;1517.32288;0.62189;0.03541;0.00284
8.6893610000;57.7432160000;0.12207;0.80447;0.08808;1510.62988;0.64839;0.03827;0.00278
8.6898770000;57.7457790000;0.12773;0.86498;0.09300;1510.62988;0.73483;0.03293;0.00231
8.6903930000;57.7483430000;0.13985;0.83418;0.09051;1497.24414;0.64839;0.03465;0.00219
8.6909100000;57.7509060000;0.12207;0.77583;0.08808;1490.55115;0.57211;0.04685;0.00294
8.6914260000;57.7534700000;0.12207;0.83418;0.09051;1497.24414;0.54873;0.04253;0.00267
8.6919420000;57.7560330000;0.10655;0.69586;0.08118;1490.55115;0.40976;0.03058;0.00226
8.6924590000;57.7585960000;0.13365;0.69586;0.08342;1497.24414;0.52631;0.03720;0.00309
8.6929750000;57.7611600000;0.14634;0.74820;0.08572;1483.85828;0.67601;0.03717;0.00298
8.6934920000;57.7637230000;0.14634;0.83418;0.09051;1510.62988;0.73483;0.03707;0.00301
8.6940080000;57.7662870000;0.14634;0.80447;0.08808;1524.01575;0.90528;0.03412;0.00329
8.6945250000;57.7688500000;0.16022;1.07522;0.10369;1503.93701;0.76614;0.04156;0.00284
8.6950410000;57.7714140000;0.14634;1.03693;0.10091;1490.55115;0.83281;0.04284;0.00297
8.6955580000;57.7739770000;0.13365;0.86498;0.09300;1497.24414;0.90528;0.03383;0.00301
8.6960750000;57.7765430000;0.14634;1.03693;0.10091;1463.77954;1.06968;0.04521;0.00361
8.6965910000;57.7791070000;0.13365;0.86498;0.09300;1430.31494;0.94384;0.03927;0.00370
8.6971080000;57.7816700000;0.17543;0.96439;0.09820;1430.31494;1.02597;0.04409;0.00404
8.6976240000;57.7842340000;0.14634;0.96439;0.09820;1457.08667;1.06968;0.03994;0.00401
8.6981410000;57.7867970000;0.18356;1.07522;0.10369;1450.39368;1.21230;0.04758;0.00455
8.6986570000;57.7893610000;0.13985;1.00000;0.10091;1437.00793;1.02597;0.03915;0.00365
8.6991740000;57.7919240000;0.14634;0.96439;0.09820;1463.77954;0.98405;0.04345;0.00447
8.6996910000;57.7944880000;0.16765;1.28895;0.11251;1463.77954;1.21230;0.04803;0.00407
8.7002070000;57.7970520000;0.16765;1.11492;0.10655;1423.62207;1.31779;0.03571;0.00376
8.7007240000;57.7996150000;0.15312;1.11492;0.10655;1437.00793;1.11525;0.03989;0.00407
8.7012410000;57.8021790000;0.16765;1.28895;0.11251;1457.08667;1.37393;0.04867;0.00483
8.7017570000;57.8047420000;0.17543;1.38590;0.11880;1437.00793;1.11525;0.05214;0.00457
8.7022740000;57.8073060000;0.15312;1.03693;0.10091;1450.39368;1.16276;0.04309;0.00487
8.7027910000;57.8098690000;0.17543;1.28895;0.11251;1450.39368;1.21230;0.04373;0.00423
8.7033080000;57.8124330000;0.16765;1.15609;0.10949;1450.39368;1.11525;0.04236;0.00404
8.7038240000;57.8149960000;0.16765;1.24305;0.11561;1463.77954;1.26394;0.04568;0.00437
8.7043410000;57.8175600000;0.16022;1.19878;0.10949;1463.77954;1.26394;0.04549;0.00439
8.7048580000;57.8201240000;0.16765;1.24305;0.11251;1463.77954;1.26394;0.05309;0.00482
8.7053750000;57.8226870000;0.16022;1.19878;0.10949;1503.93701;1.21230;0.04483;0.00447
8.7058920000;57.8252510000;0.16022;1.11492;0.10655;1490.55115;1.06968;0.03938;0.00438
8.7064090000;57.8278140000;0.16022;1.03693;0.10369;1510.62988;1.21230;0.04149;0.00469
8.7069260000;57.8303780000;0.16022;1.11492;0.10655;1497.24414;1.26394;0.04739;0.00468
8.7074430000;57.8329410000;0.15312;0.96439;0.09820;1490.55115;1.02597;0.04480;0.00490
8.7079600000;57.8355070000;0.15312;1.03693;0.10091;1483.85828;1.21230;0.04263;0.00490
8.7084780000;57.8380700000;0.13985;1.07522;0.10369;1490.55115;0.94384;0.03428;0.00362
8.7089950000;57.8406340000;0.16022;0.93004;0.09557;1510.62988;1.02597;0.03707;0.00466
8.7095120000;57.8431970000;0.14634;1.07522;0.10369;1483.85828;0.98405;0.03991;0.00433
8.7100290000;57.8457610000;0.16022;1.19878;0.10949;1490.55115;1.16276;0.04707;0.00414
8.7105460000;57.8483240000;0.16765;1.11492;0.10655;1490.55115;1.11525;0.03978;0.00412
8.7110640000;57.8508870000;0.16022;1.07522;0.10369;1490.55115;0.90528;0.03742;0.00387
8.7115810000;57.8534510000;0.16765;1.19878;0.10949;1490.55115;1.06968;0.04258;0.00380
8.7120980000;57.8560140000;0.16022;1.03693;0.10091;1517.32288;1.26394;0.04353;0.00477
8.7126150000;57.8585780000;0.16022;1.19878;0.10949;1490.55115;1.16276;0.04362;0.00411
8.7131330000;57.8611410000;0.17543;1.19878;0.11251;1497.24414;1.21230;0.04184;0.00373
8.7136500000;57.8637040000;0.12207;1.00000;0.09820;1503.93701;0.76614;0.03819;0.00369
8.7141680000;57.8662680000;0.16022;1.00000;0.10091;1443.70081;0.76614;0.04126;0.00374
8.7146850000;57.8688310000;0.16765;1.03693;0.10091;1437.00793;0.94384;0.04454;0.00439
8.7152030000;57.8713950000;0.13985;1.03693;0.10091;1376.77173;0.90528;0.04147;0.00383
8.7157200000;57.8739580000;0.13365;1.00000;0.10091;1423.62207;0.73483;0.04603;0.00369
8.7162370000;57.8765220000;0.13985;0.77583;0.08808;1450.39368;0.79878;0.03191;0.00360
8.7167550000;57.8790850000;0.12773;0.77583;0.08808;1497.24414;0.79878;0.03078;0.00261
8.7172720000;57.8816480000;0.11149;0.86498;0.09300;1490.55115;0.57211;0.04349;0.00380
8.7177900000;57.8842120000;0.12773;0.89692;0.09557;1490.55115;0.67601;0.03716;0.00331
8.7183080000;57.8867750000;0.14634;1.07522;0.10369;1497.24414;0.83281;0.03896;0.00323
8.7188250000;57.8893390000;0.13365;0.89692;0.09557;1503.93701;0.73483;0.04300;0.00348
8.7193430000;57.8919020000;0.14634;0.89692;0.09557;1497.24414;0.70481;0.03258;0.00307
8.7198600000;57.8944670000;0.13985;0.93004;0.09557;1497.24414;0.62189;0.03530;0.00250
8.7203760000;57.8970300000;0.13365;0.93004;0.09557;1490.55115;0.62189;0.03734;0.00284
8.7208930000;57.8995940000;0.13985;0.93004;0.09820;1517.32288;0.79878;0.04500;0.00411
8.7214100000;57.9021570000;0.15312;0.96439;0.10091;1497.24414;0.73483;0.03700;0.00249
8.7219270000;57.9047200000;0.13985;0.96439;0.09820;1463.77954;0.70481;0.04291;0.00356
8.7224430000;57.9072830000;0.14634;0.93004;0.09557;1490.55115;0.67601;0.04520;0.00377
8.7229600000;57.9098460000;0.12207;0.89692;0.09557;1470.47241;0.62189;0.04703;0.00346
8.7234770000;57.9124090000;0.13985;1.00000;0.10091;1490.55115;0.76614;0.04096;0.00299
8.7239930000;57.9149730000;0.14634;1.03693;0.10369;1503.93701;0.67601;0.04766;0.00391
8.7245100000;57.9175360000;0.15312;1.15609;0.10655;1497.24414;0.79878;0.04660;0.00330
8.7250270000;57.9200990000;0.14634;0.96439;0.09820;1490.55115;0.83281;0.04009;0.00326
8.7255440000;57.9226620000;0.12773;0.86498;0.09300;1490.55115;0.64839;0.03264;0.00293
8.7260610000;57.9252250000;0.13985;1.00000;0.10091;1503.93701;0.76614;0.04359;0.00372
8.7265780000;57.9277880000;0.14634;0.96439;0.09820;1510.62988;0.73483;0.04522;0.00393
8.7270950000;57.9303510000;0.13365;0.93004;0.09557;1470.47241;0.73483;0.03924;0.00381
8.7276120000;57.9329150000;0.13985;1.03693;0.10091;1463.77954;0.86829;0.03751;0.00362
8.7281290000;57.9354780000;0.14634;1.07522;0.10369;1443.70081;0.98405;0.04136;0.00396
8.7286460000;57.9380410000;0.16022;1.07522;0.10369;1437.00793;1.06968;0.04146;0.00437
8.7291630000;57.9406040000;0.13985;0.89692;0.09557;1463.77954;1.16276;0.03878;0.00457
8.7296800000;57.9431670000;0.16765;1.15609;0.10949;1450.39368;1.31779;0.04829;0.00467
8.7301970000;57.9457300000;0.13365;1.11492;0.10655;1477.16541;1.31779;0.04287;0.00573
8.7307140000;57.9482930000;0.21030;1.43708;0.12207;1497.24414;1.69261;0.04722;0.00559
8.7312320000;57.9508590000;0.20098;1.28895;0.11561;1490.55115;1.55711;0.04466;0.00586
8.7317500000;57.9534210000;0.20098;1.38590;0.11880;1497.24414;1.83990;0.04698;0.00564
8.7322680000;57.9559840000;0.15312;1.00000;0.10091;1483.85828;1.43246;0.03649;0.00577
8.7327850000;57.9585470000;0.16022;1.28895;0.11561;1477.16541;1.26394;0.04649;0.00691
8.7333030000;57.9611100000;0.18356;1.24305;0.11251;1470.47241;1.43246;0.04103;0.00678
8.7338210000;57.9636730000;0.19207;1.24305;0.11251;1450.39368;1.62345;0.04544;0.00718
8.7343390000;57.9662360000;0.17543;1.28895;0.11251;1477.16541;1.43246;0.03961;0.00688
8.7348570000;57.9687980000;0.17543;1.28895;0.11561;1497.24414;1.31779;0.04034;0.00638
8.7353760000;57.9713610000;0.17543;1.66139;0.12890;1497.24414;1.31779;0.05097;0.00725
8.7358940000;57.9739240000;0.19207;1.43708;0.12207;1483.85828;1.43246;0.04841;0.00731
8.7364120000;57.9764870000;0.17543;1.60223;0.12544;1483.85828;1.26394;0.03325;0.00824
8.7369300000;57.9790500000;0.19207;1.54517;0.12544;1490.55115;1.43246;0.02749;0.00738
8.7374480000;57.9816120000;0.17543;1.60223;0.12890;1490.55115;1.43246;0.02615;0.00698
8.7379660000;57.9841750000;0.19207;1.60223;0.12890;1490.55115;1.55711;0.02984;0.00647
8.7384840000;57.9867380000;0.21030;1.66139;0.13245;1503.93701;1.55711;0.03497;0.00678
8.7390030000;57.9893010000;0.18356;1.85232;0.13610;1510.62988;1.43246;0.04122;0.00721
8.7395210000;57.9918640000;0.21030;1.60223;0.12544;1517.32288;1.55711;0.04794;0.00674
8.7400390000;57.9944260000;0.22005;1.85232;0.15174;1490.55115;1.43246;Invalid pos.;Invalid pos.
8.7405570000;57.9969890000;0.22005;2.06519;0.14371;1483.85828;1.49349;Invalid pos.;Invalid pos.
8.7410750000;57.9995520000;0.21030;2.14145;0.14371;1497.24414;1.21230;Invalid pos.;Invalid pos.
8.7415940000;58.0021150000;0.21030;1.92072;0.13610;1503.93701;1.43246;0.03513;0.00634
8.7421120000;58.0046780000;0.16765;1.66139;0.13245;1503.93701;1.37393;0.03680;0.00522
8.7426310000;58.0072410000;0.23025;1.43708;0.14371;1490.55115;1.37393;Invalid pos.;Invalid pos.
8.7431490000;58.0098050000;0.22005;1.85232;0.13610;1497.24414;1.55711;Invalid pos.;Invalid pos.
8.7436670000;58.0123680000;0.24093;1.92072;0.16022;1497.24414;1.49349;0.03070;0.00539
8.7441850000;58.0149300000;0.23025;1.72274;0.13985;1503.93701;1.43246;0.02702;0.00527
8.7447030000;58.0174930000;0.22005;1.78636;0.13610;1490.55115;1.55711;Invalid pos.;Invalid pos.
8.7452210000;58.0200560000;0.21030;1.72274;0.13985;1483.85828;1.43246;0.04581;0.00536
8.7457390000;58.0226180000;0.20098;1.78636;0.13985;1503.93701;1.43246;0.03388;0.00535
8.7462570000;58.0251810000;0.24093;1.92072;0.16022;1477.16541;1.55711;Invalid pos.;Invalid pos.
8.7467750000;58.0277430000;0.24093;1.85232;0.13985;1503.93701;1.37393;Invalid pos.;Invalid pos.
8.7472930000;58.0303060000;0.24093;2.06519;0.14371;1483.85828;1.62345;Invalid pos.;Invalid pos.
8.7478110000;58.0328690000;0.22005;1.54517;0.12544;1510.62988;1.55711;0.02579;0.00546
8.7483290000;58.0354310000;0.23025;2.06519;0.14371;1483.85828;1.31779;0.02913;0.00547
8.7488470000;58.0379940000;0.19207;1.78636;0.14767;1483.85828;0.94384;Invalid pos.;Invalid pos.
8.7493650000;58.0405560000;0.20098;1.43708;0.14371;1483.85828;1.31779;0.03736;0.00316
8.7498830000;58.0431190000;0.18356;1.99165;0.16022;1457.08667;0.70481;Invalid pos.;Invalid pos.
8.7504020000;58.0456810000;0.19207;1.49014;0.14371;1450.39368;0.79878;Invalid pos.;Invalid pos.
8.7509200000;58.0482440000;0.19207;1.66139;0.15174;1463.77954;0.83281;0.04652;0.00267
8.7514380000;58.0508060000;0.20098;1.92072;0.14767;1490.55115;0.83281;Invalid pos.;Invalid pos.
8.7519560000;58.0533690000;0.14634;1.99165;0.13985;1510.62988;0.94384;0.03317;0.00400
8.7524750000;58.0559320000;0.18356;1.99165;0.14767;1497.24414;0.83281;Invalid pos.;Invalid pos.
8.7529930000;58.0584940000;0.16765;1.33655;0.12207;1510.62988;0.83281;0.05988;0.00254
8.7535110000;58.0610570000;0.14634;1.43708;0.11880;1510.62988;0.79878;0.06858;0.00321
8.7540300000;58.0636190000;0.16022;1.66139;0.15174;1483.85828;1.02597;0.02061;0.00265
8.7545480000;58.0661820000;0.13365;1.38590;0.13245;1477.16541;0.90528;Invalid pos.;Invalid pos.
8.7550640000;58.0687470000;0.14634;0.96439;0.12544;1477.16541;0.70481;Invalid pos.;Invalid pos.
8.7555790000;58.0713090000;0.13985;1.78636;0.15592;1450.39368;0.90528;Invalid pos.;Invalid pos.
8.7560950000;58.0738720000;0.16022;2.14145;0.14371;1470.47241;0.86829;0.09924;0.00348
8.7566100000;58.0764350000;0.12207;1.78636;0.13245;1483.85828;0.90528;Invalid pos.;Invalid pos.
8.7571260000;58.0789980000;0.16022;1.85232;0.13610;1503.93701;0.86829;0.09077;0.00329
8.7576410000;58.0815600000;0.14634;2.30253;0.20466;1437.00793;0.59648;Invalid pos.;Invalid pos.
8.7581570000;58.0841230000;0.16022;1.19878;0.11880;1517.32288;0.83281;0.04161;0.00156
8.7586730000;58.0866860000;0.17543;1.28895;0.11251;1524.01575;0.67601;0.06410;0.00221
8.7591880000;58.0892480000;0.17543;3.30891;0.24093;1490.55115;0.67601;Invalid pos.;Invalid pos.
8.7597040000;58.0918110000;0.15312;1.72274;0.15592;1503.93701;0.79878;Invalid pos.;Invalid pos.
8.7602200000;58.0943740000;0.15312;2.30253;0.15174;1524.01575;0.94384;0.09682;0.00351
8.7607350000;58.0969370000;0.17543;1.78636;0.13245;1470.47241;0.73483;0.05514;0.00205
8.7612510000;58.0994990000;0.12207;1.49014;0.12207;1463.77954;0.94384;0.08147;0.00276
8.7617670000;58.1020620000;0.14634;1.38590;0.11880;1416.92920;0.79878;Invalid pos.;Invalid pos.
8.7622830000;58.1046250000;0.15312;1.24305;0.13610;1470.47241;0.94384;0.06705;0.00194
8.7627980000;58.1071870000;0.13365;1.99165;0.15174;1450.39368;0.83281;Invalid pos.;Invalid pos.
8.7633140000;58.1097500000;0.15312;1.60223;0.15174;1437.00793;0.67601;Invalid pos.;Invalid pos.
8.7638300000;58.1123130000;0.15312;1.99165;0.16918;1483.85828;0.76614;Invalid pos.;Invalid pos.
8.7643460000;58.1148760000;0.14634;1.99165;0.13985;1477.16541;0.90528;Invalid pos.;Invalid pos.
8.7648620000;58.1174380000;0.16022;1.78636;0.16464;1443.70081;0.73483;Invalid pos.;Invalid pos.
8.7653780000;58.1200010000;0.13365;1.66139;0.12890;1497.24414;1.06968;0.03129;0.00289
8.7658940000;58.1225640000;0.12207;2.38755;0.16464;1483.85828;0.73483;Invalid pos.;Invalid pos.
8.7664090000;58.1251260000;0.14634;1.60223;0.18356;1437.00793;0.76614;Invalid pos.;Invalid pos.
8.7669260000;58.1276920000;0.16022;1.92072;0.15592;1463.77954;0.62189;Invalid pos.;Invalid pos.
8.7674410000;58.1302550000;0.14634;2.14145;0.17864;1477.16541;0.73483;Invalid pos.;Invalid pos.
8.7679570000;58.1328180000;0.15312;1.38590;0.12207;1483.85828;0.70481;0.04205;0.00217
8.7684730000;58.1353810000;0.13985;1.60223;0.14767;1490.55115;0.73483;Invalid pos.;Invalid pos.
8.7689890000;58.1379440000;0.13365;1.72274;0.13610;1490.55115;0.98405;Invalid pos.;Invalid pos.
8.7695040000;58.1405070000;0.16022;1.99165;0.16918;1510.62988;0.86829;Invalid pos.;Invalid pos.
8.7700200000;58.1430700000;0.13365;2.30253;0.16022;1524.01575;1.21230;0.09503;0.00368
8.7705360000;58.1456330000;0.08494;2.30253;0.16022;1510.62988;1.02597;Invalid pos.;Invalid pos.
8.7710520000;58.1481960000;0.18356;2.22053;0.15174;1503.93701;0.59648;Invalid pos.;Invalid pos.
8.7715670000;58.1507600000;0.20098;2.06519;0.14767;1524.01575;0.83281;0.02947;0.00344
8.7720830000;58.1533230000;0.19207;1.66139;0.16464;1477.16541;0.70481;Invalid pos.;Invalid pos.
8.7725990000;58.1558860000;0.18356;1.15609;0.16022;1470.47241;0.70481;Invalid pos.;Invalid pos.
8.7731150000;58.1584490000;0.16765;1.66139;0.15174;1503.93701;0.98405;Invalid pos.;Invalid pos.
8.7736310000;58.1610120000;0.13985;2.47572;0.16022;1503.93701;0.83281;Invalid pos.;Invalid pos.
8.7741470000;58.1635750000;0.20098;2.38755;0.26862;1497.24414;0.79878;Invalid pos.;Invalid pos.
8.7746630000;58.1661380000;0.16022;1.92072;0.13985;1517.32288;0.90528;Invalid pos.;Invalid pos.
8.7751790000;58.1687010000;0.16022;1.78636;0.13985;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.7756950000;58.1712640000;0.16022;2.86215;0.17864;1497.24414;0.73483;Invalid pos.;Invalid pos.
8.7762110000;58.1738270000;0.19207;1.92072;0.21610;1490.55115;0.67601;Invalid pos.;Invalid pos.
8.7767270000;58.1763900000;0.10183;1.49014;0.14371;1510.62988;1.06968;Invalid pos.;Invalid pos.
8.7772430000;58.1789530000;0.17543;2.30253;0.15174;1490.55115;0.83281;Invalid pos.;Invalid pos.
8.7777590000;58.1815160000;0.16765;2.38755;0.19382;1457.08667;0.90528;Invalid pos.;Invalid pos.
8.7782760000;58.1840820000;0.13985;1.60223;0.13610;1477.16541;0.94384;Invalid pos.;Invalid pos.
8.7787920000;58.1866450000;0.16765;1.85232;0.15592;1457.08667;0.67601;Invalid pos.;Invalid pos.
8.7793070000;58.1892080000;0.19207;2.30253;0.16464;1450.39368;0.76614;Invalid pos.;Invalid pos.
8.7798230000;58.1917710000;0.16022;1.49014;0.16022;1490.55115;0.86829;Invalid pos.;Invalid pos.
8.7803390000;58.1943340000;0.17543;1.33655;0.12890;1497.24414;0.67601;0.03447;0.00230
8.7808550000;58.1968980000;0.17543;1.66139;0.13610;1517.32288;0.70481;0.03453;0.00245
8.7813700000;58.1994610000;0.16765;2.30253;0.15592;1517.32288;0.83281;Invalid pos.;Invalid pos.
8.7818860000;58.2020240000;0.17543;2.30253;0.16918;1510.62988;0.79878;Invalid pos.;Invalid pos.
8.7824020000;58.2045870000;0.21030;1.85232;0.16464;1490.55115;0.64839;Invalid pos.;Invalid pos.
8.7829180000;58.2071500000;0.16765;1.92072;0.13985;1510.62988;0.86829;Invalid pos.;Invalid pos.
8.7834340000;58.2097130000;0.17543;1.78636;0.18356;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.7839500000;58.2122770000;0.21030;2.30253;0.19916;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.7844660000;58.2148400000;0.13365;1.85232;0.15592;1510.62988;0.86829;Invalid pos.;Invalid pos.
8.7849820000;58.2174030000;0.16022;2.96784;0.19916;1510.62988;0.90528;Invalid pos.;Invalid pos.
8.7854980000;58.2199660000;0.16765;1.60223;0.19382;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.7860190000;58.2225290000;0.09300;3.19107;0.18356;1517.32288;0.94384;Invalid pos.;Invalid pos.
8.7865410000;58.2250920000;0.15312;1.92072;0.16464;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.7870640000;58.2276550000;0.12773;1.72274;0.20466;1517.32288;0.90528;Invalid pos.;Invalid pos.
8.7875840000;58.2302180000;0.18356;2.38755;0.19916;1510.62988;0.76614;Invalid pos.;Invalid pos.
8.7880990000;58.2327810000;0.12207;1.92072;0.21030;1517.32288;0.86829;Invalid pos.;Invalid pos.
8.7886160000;58.2353440000;0.16765;2.76023;0.18862;1510.62988;0.90528;Invalid pos.;Invalid pos.
8.7891330000;58.2379070000;0.16765;4.42251;0.20466;1470.47241;0.90528;Invalid pos.;Invalid pos.
8.7896490000;58.2404700000;0.16022;1.49014;0.16918;1483.85828;0.70481;Invalid pos.;Invalid pos.
8.7901680000;58.2430360000;0.13985;2.30253;0.19382;1497.24414;0.86829;Invalid pos.;Invalid pos.
8.7906880000;58.2455990000;0.20098;1.43708;0.15174;1463.77954;0.59648;Invalid pos.;Invalid pos.
8.7912070000;58.2481620000;0.19207;2.06519;0.17384;1463.77954;0.67601;Invalid pos.;Invalid pos.
8.7917260000;58.2507250000;0.13985;1.54517;0.13985;1490.55115;0.70481;Invalid pos.;Invalid pos.
8.7922450000;58.2532880000;0.16765;1.92072;0.18862;1477.16541;0.59648;Invalid pos.;Invalid pos.
8.7927640000;58.2558510000;0.13365;2.14145;0.26862;1463.77954;0.79878;Invalid pos.;Invalid pos.
8.7932830000;58.2584140000;0.18356;1.72274;0.13985;1510.62988;0.59648;Invalid pos.;Invalid pos.
8.7938030000;58.2609770000;0.15312;2.30253;0.19916;1490.55115;0.79878;Invalid pos.;Invalid pos.
8.7943220000;58.2635410000;0.19207;2.66193;0.16918;1477.16541;0.57211;Invalid pos.;Invalid pos.
8.7948410000;58.2661040000;0.16765;1.49014;0.16918;1483.85828;0.64839;Invalid pos.;Invalid pos.
8.7953610000;58.2686670000;0.17543;3.30891;0.29949;1443.70081;0.67601;Invalid pos.;Invalid pos.
8.7958810000;58.2712300000;0.13985;2.14145;0.19382;1483.85828;0.67601;Invalid pos.;Invalid pos.
8.7964000000;58.2737930000;0.18356;1.85232;0.16022;1483.85828;0.67601;Invalid pos.;Invalid pos.
8.7969190000;58.2763560000;0.12773;1.72274;0.17864;1450.39368;0.73483;Invalid pos.;Invalid pos.
8.7974390000;58.2789190000;0.15312;2.47572;0.32495;1470.47241;0.76614;Invalid pos.;Invalid pos.
8.7979580000;58.2814820000;0.18356;2.14145;0.16022;1510.62988;0.67601;Invalid pos.;Invalid pos.
8.7984770000;58.2840460000;0.13985;2.30253;0.19916;1517.32288;0.73483;Invalid pos.;Invalid pos.
8.7989970000;58.2866090000;0.20098;6.83354;0.69586;1490.55115;0.54873;Invalid pos.;Invalid pos.
8.7995170000;58.2891720000;0.12773;4.26502;0.24757;1503.93701;0.94384;Invalid pos.;Invalid pos.
8.8000360000;58.2917350000;0.19207;1.72274;0.18356;1517.32288;0.62189;Invalid pos.;Invalid pos.
8.8005560000;58.2942980000;0.20098;5.11283;0.40392;1490.55115;0.59648;Invalid pos.;Invalid pos.
8.8010760000;58.2968610000;0.19207;5.11283;0.23447;1490.55115;0.79878;Invalid pos.;Invalid pos.
8.8015950000;58.2994240000;0.14634;2.22053;0.17864;1517.32288;0.79878;Invalid pos.;Invalid pos.
8.8021170000;58.3019890000;0.19207;2.56714;0.24093;1497.24414;0.62189;Invalid pos.;Invalid pos.
8.8026380000;58.3045520000;0.12207;2.66193;0.19382;1490.55115;1.16276;Invalid pos.;Invalid pos.
8.8031580000;58.3071150000;0.20098;1.72274;0.21610;1477.16541;0.57211;Invalid pos.;Invalid pos.
8.8036790000;58.3096770000;0.20098;3.30891;0.22205;1477.16541;0.54873;Invalid pos.;Invalid pos.
8.8042000000;58.3122400000;0.16022;1.49014;0.16464;1463.77954;0.76614;Invalid pos.;Invalid pos.
8.8047210000;58.3148030000;0.15312;2.96784;0.21610;1423.62207;0.70481;Invalid pos.;Invalid pos.
8.8052420000;58.3173650000;0.18356;2.22053;0.28363;1423.62207;0.52631;Invalid pos.;Invalid pos.
8.8057630000;58.3199280000;0.14634;1.78636;0.18862;1437.00793;0.83281;Invalid pos.;Invalid pos.
8.8062840000;58.3224910000;0.19207;20.28087;2.86215;1410.23621;0.57211;Invalid pos.;Invalid pos.
8.8068050000;58.3250540000;0.16022;2.96784;0.19916;1423.62207;0.83281;Invalid pos.;Invalid pos.
8.8073260000;58.3276160000;0.19207;6.12917;2.63791;1423.62207;0.57211;Invalid pos.;Invalid pos.
8.8078470000;58.3301790000;0.18356;3.07744;0.24757;1437.00793;0.50481;Invalid pos.;Invalid pos.
8.8083680000;58.3327420000;0.17543;2.47572;0.29949;1416.92920;0.70481;Invalid pos.;Invalid pos.
8.8088890000;58.3353040000;0.17543;3.19107;0.31623;1410.23621;0.59648;Invalid pos.;Invalid pos.
8.8094100000;58.3378670000;0.18356;3.30891;0.26862;1430.31494;0.64839;Invalid pos.;Invalid pos.
8.8099310000;58.3404300000;0.13985;3.96666;0.29145;1437.00793;0.94384;Invalid pos.;Invalid pos.
8.8104520000;58.3429920000;0.20098;9.82033;5.34991;1430.31494;0.50481;Invalid pos.;Invalid pos.
8.8109740000;58.3455550000;0.18356;3.43110;0.29145;1443.70081;0.57211;Invalid pos.;Invalid pos.
8.8114950000;58.3481180000;0.16765;5.11283;0.46276;1416.92920;0.46440;Invalid pos.;Invalid pos.
8.8120160000;58.3506810000;0.18356;7.90019;0.26141;1383.46460;0.57211;Invalid pos.;Invalid pos.
8.8125370000;58.3532430000;0.17543;3.82540;0.34311;1376.77173;0.64839;Invalid pos.;Invalid pos.
8.8130590000;58.3558060000;0.20098;6.12917;0.71504;1383.46460;0.52631;Invalid pos.;Invalid pos.
8.8135800000;58.3583690000;0.20098;6.59019;0.64134;1403.54333;0.73483;Invalid pos.;Invalid pos.
8.8141030000;58.3609330000;0.16765;2.96784;0.20466;1396.85046;0.62189;Invalid pos.;Invalid pos.
8.8146260000;58.3634960000;0.17543;7.08588;0.77583;1363.38586;0.73483;Invalid pos.;Invalid pos.
8.8151490000;58.3660590000;0.21030;12.65792;0.36229;1396.85046;1.26394;Invalid pos.;Invalid pos.
8.8156710000;58.3686210000;0.19207;10.94889;1.10486;1363.38586;0.48418;Invalid pos.;Invalid pos.
8.8161940000;58.3711840000;0.21030;5.49740;1.13532;1383.46460;1.02597;Invalid pos.;Invalid pos.
8.8167170000;58.3737460000;0.20098;3.55780;0.42650;1390.15747;0.79878;Invalid pos.;Invalid pos.
8.8172400000;58.3763090000;0.18356;7.08588;0.47552;1410.23621;0.90528;Invalid pos.;Invalid pos.
